Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,786,FAC,32,CHI won Neu. Zone - WSH #84 GRABOVSKI vs CHI #19 TOEWS,CHICAGO BLACKHAWKS_19_JONATHAN TOEWS,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,,,Neu. Zone,,,,WASHINGTON CAPITALS_21_BROOKS LAICH,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,WASHINGTON CAPITALS_20_TROY BROUWER,WASHINGTON CAPITALS_27_KARL ALZNER,WASHINGTON CAPITALS_52_MIKE GREEN,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_19_JONATHAN TOEWS,CHICAGO BLACKHAWKS_88_PATRICK KANE,CHICAGO BLACKHAWKS_29_BRYAN BICKELL,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,CHICAGO BLACKHAWKS_7_BRENT SEABROOK,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,0,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,FAC,786,1,0002,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,773,SHOT,33,WSH ONGOAL - #21 LAICH- Slap- Off. Zone- 35 ft.,WASHINGTON CAPITALS_21_BROOKS LAICH,,,,Off. Zone,Slap,,35,WASHINGTON CAPITALS_21_BROOKS LAICH,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,WASHINGTON CAPITALS_20_TROY BROUWER,WASHINGTON CAPITALS_27_KARL ALZNER,WASHINGTON CAPITALS_52_MIKE GREEN,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_19_JONATHAN TOEWS,CHICAGO BLACKHAWKS_88_PATRICK KANE,CHICAGO BLACKHAWKS_29_BRYAN BICKELL,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,CHICAGO BLACKHAWKS_7_BRENT SEABROOK,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,70,3,1,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,SHOT,773,1,0002,1,70,3,81,9,2,0,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,723,HIT,34,WSH #19 BACKSTROM HIT CHI #81 HOSSA- Def. Zone,WASHINGTON CAPITALS_19_NICKLAS BACKSTROM,CHICAGO BLACKHAWKS_81_MARIAN HOSSA,,,Def. Zone,,,,WASHINGTON CAPITALS_19_NICKLAS BACKSTROM,WASHINGTON CAPITALS_90_MARCUS JOHANSSON,WASHINGTON CAPITALS_8_ALEX OVECHKIN,WASHINGTON CAPITALS_4_JOHN ERSKINE,WASHINGTON CAPITALS_52_MIKE GREEN,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_26_MICHAL HANDZUS,CHICAGO BLACKHAWKS_10_PATRICK SHARP,CHICAGO BLACKHAWKS_81_MARIAN HOSSA,CHICAGO BLACKHAWKS_4_NIKLAS HJALMARSSON,CHICAGO BLACKHAWKS_27_JOHNNY ODUYA,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,1,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,HIT,723,1,0002,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,708,HIT,35,CHI #10 SHARP HIT WSH #52 GREEN- Off. Zone,CHICAGO BLACKHAWKS_10_PATRICK SHARP,WASHINGTON CAPITALS_52_MIKE GREEN,,,Off. Zone,,,,WASHINGTON CAPITALS_19_NICKLAS BACKSTROM,WASHINGTON CAPITALS_90_MARCUS JOHANSSON,WASHINGTON CAPITALS_8_ALEX OVECHKIN,WASHINGTON CAPITALS_4_JOHN ERSKINE,WASHINGTON CAPITALS_52_MIKE GREEN,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_26_MICHAL HANDZUS,CHICAGO BLACKHAWKS_10_PATRICK SHARP,CHICAGO BLACKHAWKS_81_MARIAN HOSSA,CHICAGO BLACKHAWKS_4_NIKLAS HJALMARSSON,CHICAGO BLACKHAWKS_27_JOHNNY ODUYA,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,0,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,HIT,708,1,0002,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,675,HIT,36,WSH #16 FEHR HIT CHI #65 SHAW- Off. Zone,WASHINGTON CAPITALS_16_ERIC FEHR,CHICAGO BLACKHAWKS_65_ANDREW SHAW,,,Off. Zone,,,,WASHINGTON CAPITALS_16_ERIC FEHR,WASHINGTON CAPITALS_42_JOEL WARD,WASHINGTON CAPITALS_25_JASON CHIMERA,WASHINGTON CAPITALS_4_JOHN ERSKINE,WASHINGTON CAPITALS_74_JOHN CARLSON,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_65_ANDREW SHAW,CHICAGO BLACKHAWKS_22_JIMMY HAYES,CHICAGO BLACKHAWKS_20_BRANDON SAAD,CHICAGO BLACKHAWKS_8_NICK LEDDY,CHICAGO BLACKHAWKS_32_MICHAL ROZSIVAL,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,1,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,HIT,675,1,0002,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,670,FAC,38,WSH won Neu. Zone - WSH #16 FEHR vs CHI #65 SHAW,WASHINGTON CAPITALS_16_ERIC FEHR,CHICAGO BLACKHAWKS_65_ANDREW SHAW,,,Neu. Zone,,,,WASHINGTON CAPITALS_16_ERIC FEHR,WASHINGTON CAPITALS_42_JOEL WARD,WASHINGTON CAPITALS_25_JASON CHIMERA,WASHINGTON CAPITALS_38_JACK HILLEN,WASHINGTON CAPITALS_58_CONNOR CARRICK,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_65_ANDREW SHAW,CHICAGO BLACKHAWKS_22_JIMMY HAYES,CHICAGO BLACKHAWKS_20_BRANDON SAAD,CHICAGO BLACKHAWKS_8_NICK LEDDY,CHICAGO BLACKHAWKS_32_MICHAL ROZSIVAL,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,1,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,FAC,670,1,0002,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,651,HIT,39,WSH #42 WARD HIT CHI #8 LEDDY- Off. Zone,WASHINGTON CAPITALS_42_JOEL WARD,CHICAGO BLACKHAWKS_8_NICK LEDDY,,,Off. Zone,,,,WASHINGTON CAPITALS_16_ERIC FEHR,WASHINGTON CAPITALS_42_JOEL WARD,WASHINGTON CAPITALS_25_JASON CHIMERA,WASHINGTON CAPITALS_38_JACK HILLEN,WASHINGTON CAPITALS_58_CONNOR CARRICK,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_65_ANDREW SHAW,CHICAGO BLACKHAWKS_22_JIMMY HAYES,CHICAGO BLACKHAWKS_20_BRANDON SAAD,CHICAGO BLACKHAWKS_8_NICK LEDDY,CHICAGO BLACKHAWKS_32_MICHAL ROZSIVAL,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,1,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,HIT,651,1,0002,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,636,HIT,40,WSH #58 CARRICK HIT CHI #20 SAAD- Def. Zone,WASHINGTON CAPITALS_58_CONNOR CARRICK,CHICAGO BLACKHAWKS_20_BRANDON SAAD,,,Def. Zone,,,,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,WASHINGTON CAPITALS_42_JOEL WARD,WASHINGTON CAPITALS_25_JASON CHIMERA,WASHINGTON CAPITALS_38_JACK HILLEN,WASHINGTON CAPITALS_58_CONNOR CARRICK,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_65_ANDREW SHAW,CHICAGO BLACKHAWKS_22_JIMMY HAYES,CHICAGO BLACKHAWKS_20_BRANDON SAAD,CHICAGO BLACKHAWKS_8_NICK LEDDY,CHICAGO BLACKHAWKS_32_MICHAL ROZSIVAL,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,1,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,HIT,636,1,0002,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,615,HIT,41,CHI #42 NORDSTROM HIT WSH #20 BROUWER- Def. Zone,CHICAGO BLACKHAWKS_42_JOAKIM NORDSTROM,WASHINGTON CAPITALS_20_TROY BROUWER,,,Def. Zone,,,,WASHINGTON CAPITALS_21_BROOKS LAICH,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,WASHINGTON CAPITALS_20_TROY BROUWER,WASHINGTON CAPITALS_27_KARL ALZNER,WASHINGTON CAPITALS_52_MIKE GREEN,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_16_MARCUS KRUGER,CHICAGO BLACKHAWKS_42_JOAKIM NORDSTROM,CHICAGO BLACKHAWKS_52_BRANDON BOLLIG,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,CHICAGO BLACKHAWKS_7_BRENT SEABROOK,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,0,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,HIT,615,1,0002,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,600,HIT,42,WSH #20 BROUWER HIT CHI #2 KEITH- Def. Zone,WASHINGTON CAPITALS_20_TROY BROUWER,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,,,Def. Zone,,,,WASHINGTON CAPITALS_21_BROOKS LAICH,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,WASHINGTON CAPITALS_20_TROY BROUWER,WASHINGTON CAPITALS_27_KARL ALZNER,WASHINGTON CAPITALS_52_MIKE GREEN,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_16_MARCUS KRUGER,CHICAGO BLACKHAWKS_42_JOAKIM NORDSTROM,CHICAGO BLACKHAWKS_52_BRANDON BOLLIG,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,CHICAGO BLACKHAWKS_7_BRENT SEABROOK,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,1,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,HIT,600,1,0002,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,594,PENL,43,CHI #52 BOLLIG&nbsp;Roughing(2 min)- Off. Zone Drawn By: WSH #52 GREEN,CHICAGO BLACKHAWKS_52_BRANDON BOLLIG,WASHINGTON CAPITALS_52_MIKE GREEN,,,Off. Zone,,,,WASHINGTON CAPITALS_21_BROOKS LAICH,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,WASHINGTON CAPITALS_20_TROY BROUWER,WASHINGTON CAPITALS_27_KARL ALZNER,WASHINGTON CAPITALS_52_MIKE GREEN,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_16_MARCUS KRUGER,CHICAGO BLACKHAWKS_42_JOAKIM NORDSTROM,CHICAGO BLACKHAWKS_52_BRANDON BOLLIG,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,CHICAGO BLACKHAWKS_7_BRENT SEABROOK,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,0,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,PENL,594,1,0002,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,PP,594,FAC,45,WSH won Off. Zone - WSH #20 BROUWER vs CHI #16 KRUGER,WASHINGTON CAPITALS_20_TROY BROUWER,CHICAGO BLACKHAWKS_16_MARCUS KRUGER,,,Off. Zone,,,,WASHINGTON CAPITALS_19_NICKLAS BACKSTROM,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,WASHINGTON CAPITALS_20_TROY BROUWER,WASHINGTON CAPITALS_8_ALEX OVECHKIN,WASHINGTON CAPITALS_52_MIKE GREEN,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_16_MARCUS KRUGER,CHICAGO BLACKHAWKS_42_JOAKIM NORDSTROM,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,CHICAGO BLACKHAWKS_4_NIKLAS HJALMARSSON,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,,1,5,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,FAC,594,1,0002,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,558,FAC,48,CHI won Neu. Zone - WSH #16 FEHR vs CHI #19 TOEWS,CHICAGO BLACKHAWKS_19_JONATHAN TOEWS,WASHINGTON CAPITALS_16_ERIC FEHR,,,Neu. Zone,,,,WASHINGTON CAPITALS_16_ERIC FEHR,WASHINGTON CAPITALS_42_JOEL WARD,WASHINGTON CAPITALS_25_JASON CHIMERA,WASHINGTON CAPITALS_27_KARL ALZNER,WASHINGTON CAPITALS_52_MIKE GREEN,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_19_JONATHAN TOEWS,CHICAGO BLACKHAWKS_88_PATRICK KANE,CHICAGO BLACKHAWKS_29_BRYAN BICKELL,CHICAGO BLACKHAWKS_8_NICK LEDDY,CHICAGO BLACKHAWKS_32_MICHAL ROZSIVAL,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,0,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,FAC,558,1,0002,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,550,FAC,50,CHI won Neu. Zone - WSH #16 FEHR vs CHI #29 BICKELL,CHICAGO BLACKHAWKS_29_BRYAN BICKELL,WASHINGTON CAPITALS_16_ERIC FEHR,,,Neu. Zone,,,,WASHINGTON CAPITALS_16_ERIC FEHR,WASHINGTON CAPITALS_42_JOEL WARD,WASHINGTON CAPITALS_25_JASON CHIMERA,WASHINGTON CAPITALS_27_KARL ALZNER,WASHINGTON CAPITALS_52_MIKE GREEN,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_19_JONATHAN TOEWS,CHICAGO BLACKHAWKS_88_PATRICK KANE,CHICAGO BLACKHAWKS_29_BRYAN BICKELL,CHICAGO BLACKHAWKS_8_NICK LEDDY,CHICAGO BLACKHAWKS_32_MICHAL ROZSIVAL,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,0,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,FAC,550,1,0002,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,534,FAC,52,WSH won Neu. Zone - WSH #84 GRABOVSKI vs CHI #26 HANDZUS,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,CHICAGO BLACKHAWKS_26_MICHAL HANDZUS,,,Neu. Zone,,,,WASHINGTON CAPITALS_21_BROOKS LAICH,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,WASHINGTON CAPITALS_20_TROY BROUWER,WASHINGTON CAPITALS_4_JOHN ERSKINE,WASHINGTON CAPITALS_74_JOHN CARLSON,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_26_MICHAL HANDZUS,CHICAGO BLACKHAWKS_10_PATRICK SHARP,CHICAGO BLACKHAWKS_81_MARIAN HOSSA,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,CHICAGO BLACKHAWKS_7_BRENT SEABROOK,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,1,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,FAC,534,1,0002,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,512,BLOCK,53,CHI #10 SHARP BLOCKED BY  WSH #4 ERSKINE- Wrist- Def. Zone,WASHINGTON CAPITALS_4_JOHN ERSKINE,CHICAGO BLACKHAWKS_10_PATRICK SHARP,,,Def. Zone,Wrist,,,WASHINGTON CAPITALS_21_BROOKS LAICH,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,WASHINGTON CAPITALS_20_TROY BROUWER,WASHINGTON CAPITALS_4_JOHN ERSKINE,WASHINGTON CAPITALS_74_JOHN CARLSON,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_26_MICHAL HANDZUS,CHICAGO BLACKHAWKS_10_PATRICK SHARP,CHICAGO BLACKHAWKS_81_MARIAN HOSSA,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,CHICAGO BLACKHAWKS_7_BRENT SEABROOK,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,1,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,BLOCK,512,1,0002,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,502,TURN,54,CHI&nbsp;GIVEAWAY - #7 SEABROOK- Def. Zone,CHICAGO BLACKHAWKS_7_BRENT SEABROOK,,,,Def. Zone,,,,WASHINGTON CAPITALS_21_BROOKS LAICH,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,WASHINGTON CAPITALS_20_TROY BROUWER,WASHINGTON CAPITALS_4_JOHN ERSKINE,WASHINGTON CAPITALS_74_JOHN CARLSON,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_26_MICHAL HANDZUS,CHICAGO BLACKHAWKS_10_PATRICK SHARP,CHICAGO BLACKHAWKS_81_MARIAN HOSSA,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,CHICAGO BLACKHAWKS_7_BRENT SEABROOK,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,0,6,6,0,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,GIVE,502,1,0002,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,492,HIT,55,CHI #2 KEITH HIT WSH #21 LAICH- Def. Zone,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,WASHINGTON CAPITALS_21_BROOKS LAICH,,,Def. Zone,,,,WASHINGTON CAPITALS_21_BROOKS LAICH,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,WASHINGTON CAPITALS_20_TROY BROUWER,WASHINGTON CAPITALS_4_JOHN ERSKINE,WASHINGTON CAPITALS_74_JOHN CARLSON,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_26_MICHAL HANDZUS,CHICAGO BLACKHAWKS_10_PATRICK SHARP,CHICAGO BLACKHAWKS_81_MARIAN HOSSA,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,CHICAGO BLACKHAWKS_7_BRENT SEABROOK,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,0,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,HIT,492,1,0002,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,479,HIT,56,WSH #20 BROUWER HIT CHI #7 SEABROOK- Off. Zone,WASHINGTON CAPITALS_20_TROY BROUWER,CHICAGO BLACKHAWKS_7_BRENT SEABROOK,,,Off. Zone,,,,WASHINGTON CAPITALS_21_BROOKS LAICH,WASHINGTON CAPITALS_84_MIKHAIL GRABOVSKI,WASHINGTON CAPITALS_20_TROY BROUWER,WASHINGTON CAPITALS_4_JOHN ERSKINE,WASHINGTON CAPITALS_74_JOHN CARLSON,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_26_MICHAL HANDZUS,CHICAGO BLACKHAWKS_10_PATRICK SHARP,CHICAGO BLACKHAWKS_81_MARIAN HOSSA,CHICAGO BLACKHAWKS_2_DUNCAN KEITH,CHICAGO BLACKHAWKS_7_BRENT SEABROOK,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,1,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,HIT,479,1,0002,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,468,HIT,57,WSH #43 WILSON HIT CHI #32 ROZSIVAL- Off. Zone,WASHINGTON CAPITALS_43_TOM WILSON,CHICAGO BLACKHAWKS_32_MICHAL ROZSIVAL,,,Off. Zone,,,,WASHINGTON CAPITALS_46_MICHAEL LATTA,WASHINGTON CAPITALS_10_MARTIN ERAT,WASHINGTON CAPITALS_43_TOM WILSON,WASHINGTON CAPITALS_38_JACK HILLEN,WASHINGTON CAPITALS_58_CONNOR CARRICK,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_26_MICHAL HANDZUS,CHICAGO BLACKHAWKS_81_MARIAN HOSSA,CHICAGO BLACKHAWKS_20_BRANDON SAAD,CHICAGO BLACKHAWKS_27_JOHNNY ODUYA,CHICAGO BLACKHAWKS_32_MICHAL ROZSIVAL,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,1,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,HIT,468,1,0002,1,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,466,FAC,59,CHI won Neu. Zone - WSH #46 LATTA vs CHI #65 SHAW,CHICAGO BLACKHAWKS_65_ANDREW SHAW,WASHINGTON CAPITALS_46_MICHAEL LATTA,,,Neu. Zone,,,,WASHINGTON CAPITALS_46_MICHAEL LATTA,WASHINGTON CAPITALS_10_MARTIN ERAT,WASHINGTON CAPITALS_43_TOM WILSON,WASHINGTON CAPITALS_38_JACK HILLEN,WASHINGTON CAPITALS_58_CONNOR CARRICK,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_65_ANDREW SHAW,CHICAGO BLACKHAWKS_22_JIMMY HAYES,CHICAGO BLACKHAWKS_20_BRANDON SAAD,CHICAGO BLACKHAWKS_8_NICK LEDDY,CHICAGO BLACKHAWKS_32_MICHAL ROZSIVAL,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,0,6,6,,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,FAC,466,1,0002,0,,,,,,,0,0,
Tuesday, October 1, 2013,7:34,10:01,United Center,22158,0002,WASHINGTON CAPITALS,CHICAGO BLACKHAWKS,1,EV,456,TURN,60,CHI&nbsp;GIVEAWAY - #8 LEDDY- Def. Zone,CHICAGO BLACKHAWKS_8_NICK LEDDY,,,,Def. Zone,,,,WASHINGTON CAPITALS_46_MICHAEL LATTA,WASHINGTON CAPITALS_10_MARTIN ERAT,WASHINGTON CAPITALS_43_TOM WILSON,WASHINGTON CAPITALS_38_JACK HILLEN,WASHINGTON CAPITALS_58_CONNOR CARRICK,WASHINGTON CAPITALS_70_BRADEN HOLTBY,CHICAGO BLACKHAWKS_65_ANDREW SHAW,CHICAGO BLACKHAWKS_22_JIMMY HAYES,CHICAGO BLACKHAWKS_20_BRANDON SAAD,CHICAGO BLACKHAWKS_8_NICK LEDDY,CHICAGO BLACKHAWKS_32_MICHAL ROZSIVAL,CHICAGO BLACKHAWKS_50_COREY CRAWFORD,,,0,6,6,0,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,WASHINGTON CAPITALS_70_BRADEN HOLTBY_G,1,1,1200,1200,GIVE,456,1,0002,0,,,,,,,0,0,
